7.532062159348472505e+02,0.000000000000000000e+00,4.895439737975497110e+02
0.000000000000000000e+00,7.559120067652346506e+02,2.707262237100304674e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
